project_id,milestone_name,planned_date,achieved_date,is_delayed
PRJ-00763,EPC / HAM Contract Award & Financial Close,2024-07-24,2025-02-08,True
PRJ-00763,"Earthwork, Embankment & Subgrade Completion",2025-03-12,,True
PRJ-00763,Major Bridges & Flyover Structures Erection,2025-10-28,,True
PRJ-00763,"Bituminous Pavement, Signage & Final COD",2026-06-16,,True
PRJ-00764,Statutory Approvals & Land Possession,2021-05-20,2021-05-13,False
PRJ-00764,Engineering Design & EPC Contract Award,2021-11-16,2021-11-24,False
PRJ-00764,Civil Works Foundation & Substructure,2022-05-15,2022-05-01,False
PRJ-00764,Main Equipment Supply & Installation,2022-11-11,2022-10-30,False
PRJ-00764,"Piping, Cabling & Auxiliary Works",2023-05-10,2023-04-26,False
PRJ-00764,"Pre-commissioning, Testing & Final Handover",2023-11-06,2023-11-06,False
PRJ-00765,Land Acquisition & 3D Notification (90% RoW),2020-11-23,2020-11-25,False
PRJ-00765,Forest & Environmental Clearance,2021-06-09,2021-11-09,True
PRJ-00765,EPC / HAM Contract Award & Financial Close,2021-12-25,2022-02-06,True
PRJ-00765,"Earthwork, Embankment & Subgrade Completion",2022-07-11,2022-11-17,True
PRJ-00765,Major Bridges & Flyover Structures Erection,2023-01-26,,True
PRJ-00765,"Bituminous Pavement, Signage & Final COD",2023-08-12,,True
PRJ-00766,Statutory Approvals & Land Possession,2021-09-28,2021-09-26,False
PRJ-00766,Engineering Design & EPC Contract Award,2022-03-27,2022-03-13,False
PRJ-00766,Civil Works Foundation & Substructure,2022-09-23,2022-09-15,False
PRJ-00766,Main Equipment Supply & Installation,2023-03-22,2023-03-14,False
PRJ-00766,"Piping, Cabling & Auxiliary Works",2023-09-18,2023-09-05,False
PRJ-00766,"Pre-commissioning, Testing & Final Handover",2024-03-16,2024-03-19,False
PRJ-00767,Detailed Alignment Survey & RoW Acquisition,2020-10-28,2020-10-24,False
PRJ-00767,Forest & Railway Board Sanction,2021-03-29,2021-09-29,True
PRJ-00767,Tendering & Major Civil Contract Award,2021-08-28,2022-03-13,True
PRJ-00767,"Earthwork, Tunnels & Bridge Abutments",2022-01-28,2022-04-30,True
PRJ-00767,Track Laying & 25kV OHE Electrification,2022-06-29,,True
PRJ-00767,Signalling (Kavach) & CRS Safety Inspection,2022-11-28,,True
PRJ-00768,Statutory Approvals & Land Possession,2021-08-13,2021-08-05,False
PRJ-00768,Engineering Design & EPC Contract Award,2022-04-15,2022-09-05,True
PRJ-00768,Civil Works Foundation & Substructure,2022-12-15,2023-07-15,True
PRJ-00768,Main Equipment Supply & Installation,2023-08-17,2023-12-02,True
PRJ-00768,"Piping, Cabling & Auxiliary Works",2024-04-18,2024-08-19,True
PRJ-00768,"Pre-commissioning, Testing & Final Handover",2024-12-18,2025-08-04,True
PRJ-00769,Statutory Approvals & Land Possession,2025-03-11,2025-02-26,False
PRJ-00769,Engineering Design & EPC Contract Award,2025-08-10,2025-08-01,False
PRJ-00769,Civil Works Foundation & Substructure,2026-01-09,2025-12-29,False
PRJ-00769,Main Equipment Supply & Installation,2026-06-11,,True
PRJ-00769,"Piping, Cabling & Auxiliary Works",2026-11-10,,False
PRJ-00769,"Pre-commissioning, Testing & Final Handover",2027-04-11,,False
PRJ-00770,Statutory Approvals & Land Possession,2023-09-12,2023-09-11,False
PRJ-00770,Engineering Design & EPC Contract Award,2024-01-19,2024-03-18,True
PRJ-00770,Civil Works Foundation & Substructure,2024-05-27,2024-07-01,True
PRJ-00770,Main Equipment Supply & Installation,2024-10-03,,True
PRJ-00770,"Piping, Cabling & Auxiliary Works",2025-02-10,,True
PRJ-00770,"Pre-commissioning, Testing & Final Handover",2025-06-19,,True
PRJ-00771,Statutory Approvals & Land Possession,2020-10-30,2020-10-22,False
PRJ-00771,Engineering Design & EPC Contract Award,2021-04-05,2021-06-26,True
PRJ-00771,Civil Works Foundation & Substructure,2021-09-09,2022-01-14,True
PRJ-00771,Main Equipment Supply & Installation,2022-02-13,2022-05-01,True
PRJ-00771,"Piping, Cabling & Auxiliary Works",2022-07-20,2023-02-03,True
PRJ-00771,"Pre-commissioning, Testing & Final Handover",2022-12-24,2023-05-13,True
PRJ-00772,Detailed Alignment Survey & RoW Acquisition,2023-04-10,2023-04-14,False
PRJ-00772,Forest & Railway Board Sanction,2023-10-21,2024-03-10,True
PRJ-00772,Tendering & Major Civil Contract Award,2024-05-02,2024-09-18,True
PRJ-00772,"Earthwork, Tunnels & Bridge Abutments",2024-11-12,2025-06-30,True
PRJ-00772,Track Laying & 25kV OHE Electrification,2025-05-25,,True
PRJ-00772,Signalling (Kavach) & CRS Safety Inspection,2025-12-05,,True
PRJ-00773,Land Acquisition & 3D Notification (90% RoW),2025-06-11,2025-06-10,False
PRJ-00773,Forest & Environmental Clearance,2025-12-26,2026-01-03,False
PRJ-00773,EPC / HAM Contract Award & Financial Close,2026-07-13,2026-07-05,False
PRJ-00773,"Earthwork, Embankment & Subgrade Completion",2027-01-27,,False
PRJ-00773,Major Bridges & Flyover Structures Erection,2027-08-14,,False
PRJ-00773,"Bituminous Pavement, Signage & Final COD",2028-02-28,,False
PRJ-00774,Land Acquisition & 3D Notification (90% RoW),2022-07-10,2022-07-20,False
PRJ-00774,Forest & Environmental Clearance,2023-02-26,2023-10-11,True
PRJ-00774,EPC / HAM Contract Award & Financial Close,2023-10-15,2024-04-17,True
PRJ-00774,"Earthwork, Embankment & Subgrade Completion",2024-06-02,2024-07-05,True
PRJ-00774,Major Bridges & Flyover Structures Erection,2025-01-18,,True
PRJ-00774,"Bituminous Pavement, Signage & Final COD",2025-09-06,,True
PRJ-00775,Land Acquisition & 3D Notification (90% RoW),2022-04-25,2022-04-30,False
PRJ-00775,Forest & Environmental Clearance,2022-12-03,2023-05-24,True
PRJ-00775,EPC / HAM Contract Award & Financial Close,2023-07-12,2023-10-05,True
PRJ-00775,"Earthwork, Embankment & Subgrade Completion",2024-02-19,,True
PRJ-00775,Major Bridges & Flyover Structures Erection,2024-09-27,,True
PRJ-00775,"Bituminous Pavement, Signage & Final COD",2025-05-07,,True
PRJ-00776,Land Acquisition & 3D Notification (90% RoW),2022-09-08,2022-09-13,False
PRJ-00776,Forest & Environmental Clearance,2023-02-07,2023-04-22,True
PRJ-00776,EPC / HAM Contract Award & Financial Close,2023-07-09,2023-09-14,True
PRJ-00776,"Earthwork, Embankment & Subgrade Completion",2023-12-09,2024-06-14,True
PRJ-00776,Major Bridges & Flyover Structures Erection,2024-05-09,2024-11-22,True
PRJ-00776,"Bituminous Pavement, Signage & Final COD",2024-10-08,2024-11-19,True
PRJ-00777,Land & Depot Acquisition Approval,2025-09-20,,True
PRJ-00777,Utility Shifting & Tree Clearance,2026-08-14,,False
PRJ-00777,Viaduct Pier Construction & TBM Tunneling,2027-07-08,,False
PRJ-00777,Underground / Elevated Stations Civil Structure,2028-05-30,,False
PRJ-00777,Third Rail / OHE & CBTC Signalling,2029-04-23,,False
PRJ-00777,Rolling Stock Trials & CMRS Certification,2030-03-17,,False
PRJ-00778,Statutory Approvals & Land Possession,2025-09-03,,True
PRJ-00778,Engineering Design & EPC Contract Award,2026-02-16,,True
PRJ-00778,Civil Works Foundation & Substructure,2026-08-01,,False
PRJ-00778,Main Equipment Supply & Installation,2027-01-14,,False
PRJ-00778,"Piping, Cabling & Auxiliary Works",2027-06-29,,False
PRJ-00778,"Pre-commissioning, Testing & Final Handover",2027-12-12,,False
PRJ-00779,Statutory Approvals & Land Possession,2026-01-12,,True
PRJ-00779,Engineering Design & EPC Contract Award,2026-05-30,,True
PRJ-00779,Civil Works Foundation & Substructure,2026-10-16,,False
PRJ-00779,Main Equipment Supply & Installation,2027-03-03,,False
PRJ-00779,"Piping, Cabling & Auxiliary Works",2027-07-20,,False
PRJ-00779,"Pre-commissioning, Testing & Final Handover",2027-12-05,,False
PRJ-00780,Stage-II Forest Clearance & R&R Settlement,2022-01-16,2022-01-26,False
PRJ-00780,River Diversion & Coffer Dam Construction,2022-06-27,2022-06-22,False
PRJ-00780,Head Race Tunnel (HRT) Excavation,2022-12-05,2022-12-06,False
PRJ-00780,Main Dam Concrete Placement / Embankment,2023-05-16,2023-05-23,False
PRJ-00780,Turbine & Generator Assembly Erection,2023-10-24,2023-11-02,False
PRJ-00780,Reservoir Impoundment & Grid Synchronization,2024-04-03,2024-04-11,False
PRJ-00781,Land Acquisition & 3D Notification (90% RoW),2026-10-09,,False
PRJ-00781,Forest & Environmental Clearance,2027-05-28,,False
PRJ-00781,EPC / HAM Contract Award & Financial Close,2028-01-14,,False
PRJ-00781,"Earthwork, Embankment & Subgrade Completion",2028-09-01,,False
PRJ-00781,Major Bridges & Flyover Structures Erection,2029-04-19,,False
PRJ-00781,"Bituminous Pavement, Signage & Final COD",2029-12-06,,False
PRJ-00782,Detailed Alignment Survey & RoW Acquisition,2021-06-02,2021-05-25,False
PRJ-00782,Forest & Railway Board Sanction,2021-09-25,2022-01-17,True
PRJ-00782,Tendering & Major Civil Contract Award,2022-01-19,2022-04-21,True
PRJ-00782,"Earthwork, Tunnels & Bridge Abutments",2022-05-14,2023-01-03,True
PRJ-00782,Track Laying & 25kV OHE Electrification,2022-09-06,2023-04-20,True
PRJ-00782,Signalling (Kavach) & CRS Safety Inspection,2022-12-31,2023-05-02,True
PRJ-00783,Detailed Alignment Survey & RoW Acquisition,2024-09-04,2024-09-09,False
PRJ-00783,Forest & Railway Board Sanction,2025-03-12,,True
PRJ-00783,Tendering & Major Civil Contract Award,2025-09-17,,True
PRJ-00783,"Earthwork, Tunnels & Bridge Abutments",2026-03-25,,True
PRJ-00783,Track Laying & 25kV OHE Electrification,2026-10-01,,False
PRJ-00783,Signalling (Kavach) & CRS Safety Inspection,2027-04-08,,False
PRJ-00784,Detailed Alignment Survey & RoW Acquisition,2022-06-02,2022-06-12,False
PRJ-00784,Forest & Railway Board Sanction,2022-10-18,2022-10-12,False
PRJ-00784,Tendering & Major Civil Contract Award,2023-03-06,2023-03-01,False
PRJ-00784,"Earthwork, Tunnels & Bridge Abutments",2023-07-22,2023-07-17,False
PRJ-00784,Track Laying & 25kV OHE Electrification,2023-12-08,2023-11-26,False
PRJ-00784,Signalling (Kavach) & CRS Safety Inspection,2024-04-24,2024-04-11,False
PRJ-00785,Statutory Approvals & Land Possession,2021-09-18,2021-09-18,False
PRJ-00785,Engineering Design & EPC Contract Award,2022-02-22,2022-09-30,True
PRJ-00785,Civil Works Foundation & Substructure,2022-07-29,2022-09-22,True
PRJ-00785,Main Equipment Supply & Installation,2023-01-02,2023-03-05,True
PRJ-00785,"Piping, Cabling & Auxiliary Works",2023-06-08,,True
PRJ-00785,"Pre-commissioning, Testing & Final Handover",2023-11-12,,True
PRJ-00786,Statutory Approvals & Land Possession,2022-07-20,2022-07-22,False
PRJ-00786,Engineering Design & EPC Contract Award,2023-02-03,2023-01-26,False
PRJ-00786,Civil Works Foundation & Substructure,2023-08-21,2023-08-28,False
PRJ-00786,Main Equipment Supply & Installation,2024-03-06,2024-02-29,False
PRJ-00786,"Piping, Cabling & Auxiliary Works",2024-09-21,2024-09-09,False
PRJ-00786,"Pre-commissioning, Testing & Final Handover",2025-04-07,2025-04-02,False
PRJ-00787,Statutory Approvals & Land Possession,2020-12-23,2020-12-21,False
PRJ-00787,Engineering Design & EPC Contract Award,2021-05-29,2021-09-10,True
PRJ-00787,Civil Works Foundation & Substructure,2021-11-02,2022-06-13,True
PRJ-00787,Main Equipment Supply & Installation,2022-04-08,2022-09-07,True
PRJ-00787,"Piping, Cabling & Auxiliary Works",2022-09-12,2023-04-09,True
PRJ-00787,"Pre-commissioning, Testing & Final Handover",2023-02-16,2023-04-21,True
PRJ-00788,Land & Depot Acquisition Approval,2021-10-26,2021-11-03,False
PRJ-00788,Utility Shifting & Tree Clearance,2022-04-19,2022-10-16,True
PRJ-00788,Viaduct Pier Construction & TBM Tunneling,2022-10-12,2023-01-21,True
PRJ-00788,Underground / Elevated Stations Civil Structure,2023-04-05,2023-11-18,True
PRJ-00788,Third Rail / OHE & CBTC Signalling,2023-09-27,2023-11-20,True
PRJ-00788,Rolling Stock Trials & CMRS Certification,2024-03-21,2024-06-18,True
PRJ-00789,Detailed Alignment Survey & RoW Acquisition,2025-09-04,2025-08-24,False
PRJ-00789,Forest & Railway Board Sanction,2026-03-08,2026-02-22,False
PRJ-00789,Tendering & Major Civil Contract Award,2026-09-08,,False
PRJ-00789,"Earthwork, Tunnels & Bridge Abutments",2027-03-12,,False
PRJ-00789,Track Laying & 25kV OHE Electrification,2027-09-13,,False
PRJ-00789,Signalling (Kavach) & CRS Safety Inspection,2028-03-15,,False
PRJ-00790,Statutory Approvals & Land Possession,2022-12-30,2022-12-24,False
PRJ-00790,Engineering Design & EPC Contract Award,2023-07-12,2023-10-16,True
PRJ-00790,Civil Works Foundation & Substructure,2024-01-22,2024-07-25,True
PRJ-00790,Main Equipment Supply & Installation,2024-08-03,,True
PRJ-00790,"Piping, Cabling & Auxiliary Works",2025-02-13,,True
PRJ-00790,"Pre-commissioning, Testing & Final Handover",2025-08-26,,True
PRJ-00791,Land Acquisition & 3D Notification (90% RoW),2022-04-30,2022-05-02,False
PRJ-00791,Forest & Environmental Clearance,2022-08-28,2022-08-30,False
PRJ-00791,EPC / HAM Contract Award & Financial Close,2022-12-26,2023-01-05,False
PRJ-00791,"Earthwork, Embankment & Subgrade Completion",2023-04-25,2023-04-16,False
PRJ-00791,Major Bridges & Flyover Structures Erection,2023-08-23,2023-08-08,False
PRJ-00791,"Bituminous Pavement, Signage & Final COD",2023-12-21,2023-12-21,False
PRJ-00792,Statutory Approvals & Land Possession,2026-07-01,2026-06-19,False
PRJ-00792,Engineering Design & EPC Contract Award,2027-03-30,,False
PRJ-00792,Civil Works Foundation & Substructure,2027-12-27,,False
PRJ-00792,Main Equipment Supply & Installation,2028-09-25,,False
PRJ-00792,"Piping, Cabling & Auxiliary Works",2029-06-24,,False
PRJ-00792,"Pre-commissioning, Testing & Final Handover",2030-03-23,,False
PRJ-00793,Statutory Approvals & Land Possession,2022-01-23,2022-01-10,False
PRJ-00793,Engineering Design & EPC Contract Award,2022-06-01,2022-09-22,True
PRJ-00793,Civil Works Foundation & Substructure,2022-10-08,2022-12-17,True
PRJ-00793,Main Equipment Supply & Installation,2023-02-14,2023-07-23,True
PRJ-00793,"Piping, Cabling & Auxiliary Works",2023-06-24,2023-10-17,True
PRJ-00793,"Pre-commissioning, Testing & Final Handover",2023-10-31,2024-02-08,True
PRJ-00794,Statutory Approvals & Land Possession,2026-02-03,,True
PRJ-00794,Engineering Design & EPC Contract Award,2026-07-15,,True
PRJ-00794,Civil Works Foundation & Substructure,2026-12-23,,False
PRJ-00794,Main Equipment Supply & Installation,2027-06-03,,False
PRJ-00794,"Piping, Cabling & Auxiliary Works",2027-11-11,,False
PRJ-00794,"Pre-commissioning, Testing & Final Handover",2028-04-21,,False
PRJ-00795,Detailed Alignment Survey & RoW Acquisition,2022-06-01,2022-05-23,False
PRJ-00795,Forest & Railway Board Sanction,2022-10-22,2023-05-02,True
PRJ-00795,Tendering & Major Civil Contract Award,2023-03-14,2023-05-05,True
PRJ-00795,"Earthwork, Tunnels & Bridge Abutments",2023-08-04,2024-01-13,True
PRJ-00795,Track Laying & 25kV OHE Electrification,2023-12-25,2024-07-27,True
PRJ-00795,Signalling (Kavach) & CRS Safety Inspection,2024-05-16,2024-12-23,True
PRJ-00796,Land Acquisition & 3D Notification (90% RoW),2022-06-10,2022-06-02,False
PRJ-00796,Forest & Environmental Clearance,2022-11-09,2023-05-21,True
PRJ-00796,EPC / HAM Contract Award & Financial Close,2023-04-10,2023-08-07,True
PRJ-00796,"Earthwork, Embankment & Subgrade Completion",2023-09-10,2024-02-10,True
PRJ-00796,Major Bridges & Flyover Structures Erection,2024-02-09,,True
PRJ-00796,"Bituminous Pavement, Signage & Final COD",2024-07-10,,True
PRJ-00797,Statutory Approvals & Land Possession,2024-05-23,2024-05-15,False
PRJ-00797,Engineering Design & EPC Contract Award,2024-11-01,,True
PRJ-00797,Civil Works Foundation & Substructure,2025-04-11,,True
PRJ-00797,Main Equipment Supply & Installation,2025-09-20,,True
PRJ-00797,"Piping, Cabling & Auxiliary Works",2026-02-28,,True
PRJ-00797,"Pre-commissioning, Testing & Final Handover",2026-08-09,,False
PRJ-00798,Statutory Approvals & Land Possession,2026-04-08,,True
PRJ-00798,Engineering Design & EPC Contract Award,2026-11-20,,False
PRJ-00798,Civil Works Foundation & Substructure,2027-07-04,,False
PRJ-00798,Main Equipment Supply & Installation,2028-02-15,,False
PRJ-00798,"Piping, Cabling & Auxiliary Works",2028-09-28,,False
PRJ-00798,"Pre-commissioning, Testing & Final Handover",2029-05-12,,False
PRJ-00799,Statutory Approvals & Land Possession,2024-06-17,2024-06-15,False
PRJ-00799,Engineering Design & EPC Contract Award,2024-12-23,2025-02-06,True
PRJ-00799,Civil Works Foundation & Substructure,2025-06-30,,True
PRJ-00799,Main Equipment Supply & Installation,2026-01-05,,True
PRJ-00799,"Piping, Cabling & Auxiliary Works",2026-07-14,,True
PRJ-00799,"Pre-commissioning, Testing & Final Handover",2027-01-19,,False
PRJ-00800,Land Acquisition & 3D Notification (90% RoW),2024-05-30,2024-05-16,False
PRJ-00800,Forest & Environmental Clearance,2024-11-26,2025-03-14,True
PRJ-00800,EPC / HAM Contract Award & Financial Close,2025-05-25,2025-10-16,True
PRJ-00800,"Earthwork, Embankment & Subgrade Completion",2025-11-21,,True
PRJ-00800,Major Bridges & Flyover Structures Erection,2026-05-20,,True
PRJ-00800,"Bituminous Pavement, Signage & Final COD",2026-11-16,,False
PRJ-00801,Statutory Approvals & Land Possession,2025-11-11,,True
PRJ-00801,Engineering Design & EPC Contract Award,2026-04-17,,True
PRJ-00801,Civil Works Foundation & Substructure,2026-09-21,,False
PRJ-00801,Main Equipment Supply & Installation,2027-02-25,,False
PRJ-00801,"Piping, Cabling & Auxiliary Works",2027-08-01,,False
PRJ-00801,"Pre-commissioning, Testing & Final Handover",2028-01-05,,False
PRJ-00802,Statutory Approvals & Land Possession,2024-08-31,2024-09-02,False
PRJ-00802,Engineering Design & EPC Contract Award,2025-02-04,2025-02-01,False
PRJ-00802,Civil Works Foundation & Substructure,2025-07-11,2025-07-18,False
PRJ-00802,Main Equipment Supply & Installation,2025-12-15,2025-12-07,False
PRJ-00802,"Piping, Cabling & Auxiliary Works",2026-05-21,2026-05-15,False
PRJ-00802,"Pre-commissioning, Testing & Final Handover",2026-10-25,,False
PRJ-00803,Detailed Alignment Survey & RoW Acquisition,2020-08-08,2020-07-29,False
PRJ-00803,Forest & Railway Board Sanction,2021-01-17,2021-04-29,True
PRJ-00803,Tendering & Major Civil Contract Award,2021-06-27,2021-10-12,True
PRJ-00803,"Earthwork, Tunnels & Bridge Abutments",2021-12-06,2022-01-11,True
PRJ-00803,Track Laying & 25kV OHE Electrification,2022-05-16,2022-08-12,True
PRJ-00803,Signalling (Kavach) & CRS Safety Inspection,2022-10-25,2023-05-04,True
PRJ-00804,Land Acquisition & 3D Notification (90% RoW),2026-03-06,2026-03-14,False
PRJ-00804,Forest & Environmental Clearance,2026-06-25,2026-07-02,False
PRJ-00804,EPC / HAM Contract Award & Financial Close,2026-10-14,,False
PRJ-00804,"Earthwork, Embankment & Subgrade Completion",2027-02-02,,False
PRJ-00804,Major Bridges & Flyover Structures Erection,2027-05-23,,False
PRJ-00804,"Bituminous Pavement, Signage & Final COD",2027-09-11,,False
PRJ-00805,Stage-II Forest Clearance & R&R Settlement,2025-12-08,,True
PRJ-00805,River Diversion & Coffer Dam Construction,2026-12-31,,False
PRJ-00805,Head Race Tunnel (HRT) Excavation,2028-01-23,,False
PRJ-00805,Main Dam Concrete Placement / Embankment,2029-02-13,,False
PRJ-00805,Turbine & Generator Assembly Erection,2030-03-08,,False
PRJ-00805,Reservoir Impoundment & Grid Synchronization,2031-03-31,,False
PRJ-00806,Statutory Approvals & Land Possession,2023-03-03,2023-03-01,False
PRJ-00806,Engineering Design & EPC Contract Award,2023-08-16,2023-10-08,True
PRJ-00806,Civil Works Foundation & Substructure,2024-01-29,2024-04-24,True
PRJ-00806,Main Equipment Supply & Installation,2024-07-13,,True
PRJ-00806,"Piping, Cabling & Auxiliary Works",2024-12-26,,True
PRJ-00806,"Pre-commissioning, Testing & Final Handover",2025-06-10,,True
PRJ-00807,Land Acquisition & 3D Notification (90% RoW),2022-02-22,2022-02-14,False
PRJ-00807,Forest & Environmental Clearance,2022-07-15,2023-01-08,True
PRJ-00807,EPC / HAM Contract Award & Financial Close,2022-12-05,2023-01-10,True
PRJ-00807,"Earthwork, Embankment & Subgrade Completion",2023-04-27,2023-09-05,True
PRJ-00807,Major Bridges & Flyover Structures Erection,2023-09-17,2024-05-01,True
PRJ-00807,"Bituminous Pavement, Signage & Final COD",2024-02-07,2024-05-06,True
PRJ-00808,Land Acquisition & 3D Notification (90% RoW),2022-11-20,2022-11-20,False
PRJ-00808,Forest & Environmental Clearance,2023-03-29,2023-04-01,False
PRJ-00808,EPC / HAM Contract Award & Financial Close,2023-08-05,2023-07-28,False
PRJ-00808,"Earthwork, Embankment & Subgrade Completion",2023-12-12,2023-11-29,False
PRJ-00808,Major Bridges & Flyover Structures Erection,2024-04-20,2024-04-09,False
PRJ-00808,"Bituminous Pavement, Signage & Final COD",2024-08-27,2024-08-24,False
PRJ-00809,Statutory Approvals & Land Possession,2024-02-10,2024-01-26,False
PRJ-00809,Engineering Design & EPC Contract Award,2024-08-17,2024-08-10,False
PRJ-00809,Civil Works Foundation & Substructure,2025-02-22,2025-03-01,False
PRJ-00809,Main Equipment Supply & Installation,2025-08-30,2025-08-21,False
PRJ-00809,"Piping, Cabling & Auxiliary Works",2026-03-08,2026-03-17,False
PRJ-00809,"Pre-commissioning, Testing & Final Handover",2026-09-13,,False
PRJ-00810,Statutory Approvals & Land Possession,2024-09-11,2024-09-09,False
PRJ-00810,Engineering Design & EPC Contract Award,2025-03-05,2025-03-12,False
PRJ-00810,Civil Works Foundation & Substructure,2025-08-28,2025-08-15,False
PRJ-00810,Main Equipment Supply & Installation,2026-02-19,2026-02-16,False
PRJ-00810,"Piping, Cabling & Auxiliary Works",2026-08-13,,False
PRJ-00810,"Pre-commissioning, Testing & Final Handover",2027-02-05,,False
PRJ-00811,AERB Site Clearance & Environmental Approval,2022-02-02,2022-02-12,False
PRJ-00811,First Pour of Concrete (FPC) Milestone,2022-07-04,2022-07-05,False
PRJ-00811,Reactor Building Inner Containment Dome,2022-12-03,2022-12-03,False
PRJ-00811,Reactor Pressure Vessel & Steam Generator Installation,2023-05-05,2023-04-24,False
PRJ-00811,"Secondary Piping, Turbine & Grid Interface",2023-10-04,2023-10-12,False
PRJ-00811,AERB Fuel Loading Permission & Full Power COD,2024-03-04,2024-03-06,False
PRJ-00812,Detailed Alignment Survey & RoW Acquisition,2026-09-17,,False
PRJ-00812,Forest & Railway Board Sanction,2027-04-22,,False
PRJ-00812,Tendering & Major Civil Contract Award,2027-11-25,,False
PRJ-00812,"Earthwork, Tunnels & Bridge Abutments",2028-06-29,,False
PRJ-00812,Track Laying & 25kV OHE Electrification,2029-02-01,,False
PRJ-00812,Signalling (Kavach) & CRS Safety Inspection,2029-09-06,,False
PRJ-00813,Detailed Alignment Survey & RoW Acquisition,2023-05-19,2023-05-08,False
PRJ-00813,Forest & Railway Board Sanction,2023-12-27,2023-12-17,False
PRJ-00813,Tendering & Major Civil Contract Award,2024-08-04,2024-08-05,False
PRJ-00813,"Earthwork, Tunnels & Bridge Abutments",2025-03-14,2025-03-21,False
PRJ-00813,Track Laying & 25kV OHE Electrification,2025-10-21,2025-10-21,False
PRJ-00813,Signalling (Kavach) & CRS Safety Inspection,2026-05-31,2026-05-16,False
PRJ-00814,Detailed Alignment Survey & RoW Acquisition,2023-05-31,2023-06-04,False
PRJ-00814,Forest & Railway Board Sanction,2023-09-28,2023-12-07,True
PRJ-00814,Tendering & Major Civil Contract Award,2024-01-26,2024-03-13,True
PRJ-00814,"Earthwork, Tunnels & Bridge Abutments",2024-05-25,2024-09-21,True
PRJ-00814,Track Laying & 25kV OHE Electrification,2024-09-22,2025-04-02,True
PRJ-00814,Signalling (Kavach) & CRS Safety Inspection,2025-01-20,2025-07-12,True
PRJ-00815,Land Acquisition & 3D Notification (90% RoW),2023-05-27,2023-05-29,False
PRJ-00815,Forest & Environmental Clearance,2023-12-02,2024-05-18,True
PRJ-00815,EPC / HAM Contract Award & Financial Close,2024-06-08,2024-12-19,True
PRJ-00815,"Earthwork, Embankment & Subgrade Completion",2024-12-14,2025-06-30,True
PRJ-00815,Major Bridges & Flyover Structures Erection,2025-06-22,,True
PRJ-00815,"Bituminous Pavement, Signage & Final COD",2025-12-28,,True
PRJ-00816,Land & Depot Acquisition Approval,2022-11-09,2022-11-06,False
PRJ-00816,Utility Shifting & Tree Clearance,2023-04-01,2023-07-24,True
PRJ-00816,Viaduct Pier Construction & TBM Tunneling,2023-08-22,2024-02-15,True
PRJ-00816,Underground / Elevated Stations Civil Structure,2024-01-12,,True
PRJ-00816,Third Rail / OHE & CBTC Signalling,2024-06-03,,True
PRJ-00816,Rolling Stock Trials & CMRS Certification,2024-10-24,,True
PRJ-00817,Statutory Approvals & Land Possession,2021-09-08,2021-08-29,False
PRJ-00817,Engineering Design & EPC Contract Award,2022-02-21,2022-02-21,False
PRJ-00817,Civil Works Foundation & Substructure,2022-08-06,2022-07-22,False
PRJ-00817,Main Equipment Supply & Installation,2023-01-19,2023-01-14,False
PRJ-00817,"Piping, Cabling & Auxiliary Works",2023-07-04,2023-06-21,False
PRJ-00817,"Pre-commissioning, Testing & Final Handover",2023-12-17,2023-12-03,False
PRJ-00818,Land Acquisition & 3D Notification (90% RoW),2024-11-24,2024-11-18,False
PRJ-00818,Forest & Environmental Clearance,2025-06-01,,True
PRJ-00818,EPC / HAM Contract Award & Financial Close,2025-12-07,,True
PRJ-00818,"Earthwork, Embankment & Subgrade Completion",2026-06-14,,True
PRJ-00818,Major Bridges & Flyover Structures Erection,2026-12-21,,False
PRJ-00818,"Bituminous Pavement, Signage & Final COD",2027-06-28,,False
PRJ-00819,Land Acquisition & 3D Notification (90% RoW),2025-12-18,2025-12-24,False
PRJ-00819,Forest & Environmental Clearance,2026-05-29,2026-05-17,False
PRJ-00819,EPC / HAM Contract Award & Financial Close,2026-11-06,,False
PRJ-00819,"Earthwork, Embankment & Subgrade Completion",2027-04-17,,False
PRJ-00819,Major Bridges & Flyover Structures Erection,2027-09-25,,False
PRJ-00819,"Bituminous Pavement, Signage & Final COD",2028-03-05,,False
PRJ-00820,Statutory Approvals & Land Possession,2024-08-17,2024-08-08,False
PRJ-00820,Engineering Design & EPC Contract Award,2025-01-21,2025-05-28,True
PRJ-00820,Civil Works Foundation & Substructure,2025-06-27,,True
PRJ-00820,Main Equipment Supply & Installation,2025-12-01,,True
PRJ-00820,"Piping, Cabling & Auxiliary Works",2026-05-07,,True
PRJ-00820,"Pre-commissioning, Testing & Final Handover",2026-10-11,,False
PRJ-00821,Statutory Approvals & Land Possession,2023-12-31,2023-12-24,False
PRJ-00821,Engineering Design & EPC Contract Award,2024-05-22,2024-10-27,True
PRJ-00821,Civil Works Foundation & Substructure,2024-10-12,2024-11-14,True
PRJ-00821,Main Equipment Supply & Installation,2025-03-04,2025-09-05,True
PRJ-00821,"Piping, Cabling & Auxiliary Works",2025-07-25,,True
PRJ-00821,"Pre-commissioning, Testing & Final Handover",2025-12-15,,True
PRJ-00822,AERB Site Clearance & Environmental Approval,2023-10-22,2023-10-07,False
PRJ-00822,First Pour of Concrete (FPC) Milestone,2024-03-22,2024-10-21,True
PRJ-00822,Reactor Building Inner Containment Dome,2024-08-21,2025-01-18,True
