project_id,snapshot_month,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,status
PRJ-00749,2026-07-01,397.97,158.14,18.2,Delayed
PRJ-00749,2026-08-01,397.97,164.05,20.0,Delayed
PRJ-00750,2025-09-01,399.11,309.38,40.4,On Track
PRJ-00750,2025-10-01,399.11,317.98,42.9,On Track
PRJ-00750,2025-11-01,399.11,326.58,45.5,On Track
PRJ-00750,2025-12-01,399.11,335.18,48.0,On Track
PRJ-00750,2026-01-01,399.11,343.78,50.6,Delayed
PRJ-00750,2026-02-01,399.11,352.37,53.1,Delayed
PRJ-00750,2026-03-01,399.11,360.97,55.7,Delayed
PRJ-00750,2026-04-01,399.11,369.57,58.3,Delayed
PRJ-00750,2026-05-01,526.91,378.17,60.8,Delayed
PRJ-00750,2026-06-01,526.91,386.77,63.4,Delayed
PRJ-00750,2026-07-01,526.91,395.37,65.9,Delayed
PRJ-00750,2026-08-01,526.91,403.97,68.5,Delayed
PRJ-00751,2025-09-01,702.33,543.82,55.0,On Track
PRJ-00751,2025-10-01,702.33,563.37,56.5,On Track
PRJ-00751,2025-11-01,702.33,582.92,58.1,On Track
PRJ-00751,2025-12-01,702.33,602.47,59.6,On Track
PRJ-00751,2026-01-01,702.33,622.02,61.2,Delayed
PRJ-00751,2026-02-01,702.33,641.57,62.7,Delayed
PRJ-00751,2026-03-01,702.33,661.12,64.3,Delayed
PRJ-00751,2026-04-01,702.33,680.67,65.9,Delayed
PRJ-00751,2026-05-01,702.33,700.22,67.4,Delayed
PRJ-00751,2026-06-01,865.43,719.77,69.0,Delayed
PRJ-00751,2026-07-01,865.43,739.32,70.5,Delayed
PRJ-00751,2026-08-01,865.43,758.87,72.1,Delayed
PRJ-00752,2025-09-01,497.93,308.01,84.1,On Track
PRJ-00752,2025-10-01,497.93,325.28,85.6,On Track
PRJ-00752,2025-11-01,497.93,342.54,87.0,On Track
PRJ-00752,2025-12-01,497.93,359.81,88.5,On Track
PRJ-00752,2026-01-01,497.93,377.07,89.9,On Track
PRJ-00752,2026-02-01,497.93,394.34,91.4,On Track
PRJ-00752,2026-03-01,497.93,411.6,92.8,On Track
PRJ-00752,2026-04-01,497.93,428.87,94.2,On Track
PRJ-00752,2026-05-01,497.93,446.13,95.7,On Track
PRJ-00752,2026-06-01,497.93,463.4,97.1,On Track
PRJ-00752,2026-07-01,497.93,480.66,98.6,On Track
PRJ-00752,2026-08-01,497.93,497.93,100.0,Completed
PRJ-00753,2025-09-01,336.97,225.37,82.0,On Track
PRJ-00753,2025-10-01,336.97,235.52,83.6,On Track
PRJ-00753,2025-11-01,336.97,245.66,85.2,On Track
PRJ-00753,2025-12-01,336.97,255.81,86.9,On Track
PRJ-00753,2026-01-01,336.97,265.95,88.5,On Track
PRJ-00753,2026-02-01,336.97,276.1,90.2,On Track
PRJ-00753,2026-03-01,336.97,286.24,91.8,On Track
PRJ-00753,2026-04-01,336.97,296.39,93.4,On Track
PRJ-00753,2026-05-01,336.97,306.53,95.1,On Track
PRJ-00753,2026-06-01,336.97,316.68,96.7,On Track
PRJ-00753,2026-07-01,336.97,326.82,98.4,On Track
PRJ-00753,2026-08-01,336.97,336.97,100.0,Completed
PRJ-00754,2025-09-01,3837.01,1648.93,2.0,On Track
PRJ-00754,2025-10-01,3837.01,1713.6,4.7,On Track
PRJ-00754,2025-11-01,3837.01,1778.27,7.3,On Track
PRJ-00754,2025-12-01,3837.01,1842.94,10.0,On Track
PRJ-00754,2026-01-01,3837.01,1907.62,12.6,Delayed
PRJ-00754,2026-02-01,3837.01,1972.29,15.3,Delayed
PRJ-00754,2026-03-01,3837.01,2036.96,17.9,Delayed
PRJ-00754,2026-04-01,4915.42,2101.63,20.6,Delayed
PRJ-00754,2026-05-01,4915.42,2166.3,23.2,Delayed
PRJ-00754,2026-06-01,4915.42,2230.98,25.9,Delayed
PRJ-00754,2026-07-01,4915.42,2295.65,28.5,Delayed
PRJ-00754,2026-08-01,4915.42,2360.32,31.2,Delayed
PRJ-00755,2025-09-01,2052.37,1256.97,53.3,On Track
PRJ-00755,2025-10-01,2052.37,1317.58,54.7,On Track
PRJ-00755,2025-11-01,2052.37,1378.18,56.1,On Track
PRJ-00755,2025-12-01,2366.48,1438.79,57.6,On Track
PRJ-00755,2026-01-01,2366.48,1499.4,59.0,Delayed
PRJ-00755,2026-02-01,2366.48,1560.01,60.4,Delayed
PRJ-00755,2026-03-01,2366.48,1620.62,61.8,Delayed
PRJ-00755,2026-04-01,2366.48,1681.23,63.2,Delayed
PRJ-00755,2026-05-01,2366.48,1741.83,64.6,Delayed
PRJ-00755,2026-06-01,2366.48,1802.44,66.1,Delayed
PRJ-00755,2026-07-01,2366.48,1863.05,67.5,Delayed
PRJ-00755,2026-08-01,2366.48,1923.66,68.9,Delayed
PRJ-00756,2025-09-01,301.64,60.15,12.7,On Track
PRJ-00756,2025-10-01,301.64,63.72,14.8,On Track
PRJ-00756,2025-11-01,301.64,67.28,16.8,On Track
PRJ-00756,2025-12-01,301.64,70.85,18.9,On Track
PRJ-00756,2026-01-01,301.64,74.41,21.0,On Track
PRJ-00756,2026-02-01,301.64,77.98,23.0,On Track
PRJ-00756,2026-03-01,301.64,81.54,25.1,On Track
PRJ-00756,2026-04-01,301.64,85.11,27.2,On Track
PRJ-00756,2026-05-01,301.64,88.67,29.2,On Track
PRJ-00756,2026-06-01,301.64,92.24,31.3,On Track
PRJ-00756,2026-07-01,301.64,95.8,33.3,On Track
PRJ-00756,2026-08-01,301.64,99.37,35.4,On Track
PRJ-00757,2025-09-01,1424.85,708.33,21.2,On Track
PRJ-00757,2025-10-01,1424.85,741.47,23.1,On Track
PRJ-00757,2025-11-01,1424.85,774.6,25.1,On Track
PRJ-00757,2025-12-01,1424.85,807.74,27.0,On Track
PRJ-00757,2026-01-01,1741.91,840.87,29.0,Delayed
PRJ-00757,2026-02-01,1741.91,874.01,30.9,Delayed
PRJ-00757,2026-03-01,1741.91,907.14,32.9,Delayed
PRJ-00757,2026-04-01,1741.91,940.28,34.8,Delayed
PRJ-00757,2026-05-01,1741.91,973.41,36.8,Delayed
PRJ-00757,2026-06-01,1741.91,1006.55,38.7,Delayed
PRJ-00757,2026-07-01,1741.91,1039.68,40.7,Delayed
PRJ-00757,2026-08-01,1741.91,1072.82,42.6,Delayed
PRJ-00758,2025-09-01,523.08,141.01,0.0,On Track
PRJ-00758,2025-10-01,523.08,145.02,1.1,On Track
PRJ-00758,2025-11-01,523.08,149.03,2.2,On Track
PRJ-00758,2025-12-01,523.08,153.05,3.2,On Track
PRJ-00758,2026-01-01,523.08,157.06,4.3,Stalled
PRJ-00758,2026-02-01,523.08,161.08,5.4,Stalled
PRJ-00758,2026-03-01,523.08,165.09,6.5,Stalled
PRJ-00758,2026-04-01,634.7,169.1,7.6,Stalled
PRJ-00758,2026-05-01,634.7,173.12,8.7,Stalled
PRJ-00758,2026-06-01,634.7,177.13,9.7,Stalled
PRJ-00758,2026-07-01,634.7,181.15,10.8,Delayed
PRJ-00758,2026-08-01,634.7,185.16,11.9,Delayed
PRJ-00759,2025-09-01,2136.03,1093.45,61.8,On Track
PRJ-00759,2025-10-01,2136.03,1157.42,64.4,On Track
PRJ-00759,2025-11-01,2136.03,1221.38,67.0,On Track
PRJ-00759,2025-12-01,2136.03,1285.35,69.6,On Track
PRJ-00759,2026-01-01,2136.03,1349.32,72.2,On Track
PRJ-00759,2026-02-01,2136.03,1413.29,74.8,On Track
PRJ-00759,2026-03-01,2136.03,1477.26,77.4,On Track
PRJ-00759,2026-04-01,2136.03,1541.23,80.0,On Track
PRJ-00759,2026-05-01,2136.03,1605.19,82.6,On Track
PRJ-00759,2026-06-01,2136.03,1669.16,85.2,On Track
PRJ-00759,2026-07-01,2136.03,1733.13,87.8,On Track
PRJ-00759,2026-08-01,2136.03,1797.1,90.4,On Track
PRJ-00760,2025-09-01,6437.23,2163.6,0.0,On Track
PRJ-00760,2025-10-01,6437.23,2217.67,0.9,On Track
PRJ-00760,2025-11-01,6437.23,2271.75,1.7,On Track
PRJ-00760,2025-12-01,6437.23,2325.82,2.6,On Track
PRJ-00760,2026-01-01,6437.23,2379.89,3.5,Stalled
PRJ-00760,2026-02-01,6437.23,2433.96,4.3,Stalled
PRJ-00760,2026-03-01,6437.23,2488.03,5.2,Stalled
PRJ-00760,2026-04-01,6437.23,2542.1,6.0,Stalled
PRJ-00760,2026-05-01,6437.23,2596.18,6.9,Stalled
PRJ-00760,2026-06-01,8226.46,2650.25,7.8,Stalled
PRJ-00760,2026-07-01,8226.46,2704.32,8.6,Stalled
PRJ-00760,2026-08-01,8226.46,2758.39,9.5,Stalled
PRJ-00761,2025-09-01,487.47,96.0,0.0,On Track
PRJ-00761,2025-10-01,487.47,100.51,0.9,On Track
PRJ-00761,2025-11-01,487.47,105.02,1.8,On Track
PRJ-00761,2025-12-01,487.47,109.53,2.7,On Track
PRJ-00761,2026-01-01,487.47,114.04,3.6,Stalled
PRJ-00761,2026-02-01,487.47,118.55,4.5,Stalled
PRJ-00761,2026-03-01,487.47,123.05,5.3,Stalled
PRJ-00761,2026-04-01,487.47,127.56,6.2,Stalled
PRJ-00761,2026-05-01,487.47,132.07,7.1,Stalled
PRJ-00761,2026-06-01,617.06,136.58,8.0,Stalled
PRJ-00761,2026-07-01,617.06,141.09,8.9,Stalled
PRJ-00761,2026-08-01,617.06,145.6,9.8,Stalled
PRJ-00762,2025-09-01,2034.88,965.73,36.4,On Track
PRJ-00762,2025-10-01,2034.88,989.26,38.5,On Track
PRJ-00762,2025-11-01,2034.88,1012.78,40.6,On Track
PRJ-00762,2025-12-01,2034.88,1036.31,42.7,On Track
PRJ-00762,2026-01-01,2034.88,1059.83,44.8,On Track
PRJ-00762,2026-02-01,2034.88,1083.36,46.9,On Track
PRJ-00762,2026-03-01,2034.88,1106.88,49.0,On Track
PRJ-00762,2026-04-01,2034.88,1130.41,51.0,On Track
PRJ-00762,2026-05-01,2034.88,1153.93,53.1,On Track
PRJ-00762,2026-06-01,2034.88,1177.46,55.2,On Track
PRJ-00762,2026-07-01,2034.88,1200.98,57.3,On Track
PRJ-00762,2026-08-01,2034.88,1224.51,59.4,On Track
PRJ-00763,2025-09-01,2332.14,1430.66,33.1,On Track
PRJ-00763,2025-10-01,2332.14,1504.89,34.9,On Track
PRJ-00763,2025-11-01,2332.14,1579.12,36.6,On Track
PRJ-00763,2025-12-01,2332.14,1653.35,38.3,On Track
PRJ-00763,2026-01-01,3153.79,1727.58,40.1,Delayed
PRJ-00763,2026-02-01,3153.79,1801.81,41.8,Delayed
PRJ-00763,2026-03-01,3153.79,1876.04,43.5,Delayed
PRJ-00763,2026-04-01,3153.79,1950.26,45.3,Delayed
PRJ-00763,2026-05-01,3153.79,2024.49,47.0,Delayed
PRJ-00763,2026-06-01,3153.79,2098.72,48.7,Delayed
PRJ-00763,2026-07-01,3153.79,2172.95,50.5,Delayed
PRJ-00763,2026-08-01,3153.79,2247.18,52.2,Delayed
PRJ-00764,2025-09-01,729.58,450.0,74.0,On Track
PRJ-00764,2025-10-01,729.58,476.08,76.3,On Track
PRJ-00764,2025-11-01,729.58,502.16,78.7,On Track
PRJ-00764,2025-12-01,729.58,528.24,81.1,On Track
PRJ-00764,2026-01-01,729.58,554.32,83.4,On Track
PRJ-00764,2026-02-01,729.58,580.4,85.8,On Track
PRJ-00764,2026-03-01,729.58,606.48,88.2,On Track
PRJ-00764,2026-04-01,729.58,632.56,90.5,On Track
PRJ-00764,2026-05-01,729.58,658.64,92.9,On Track
PRJ-00764,2026-06-01,729.58,684.72,95.3,On Track
PRJ-00764,2026-07-01,729.58,710.8,97.6,On Track
PRJ-00764,2026-08-01,729.58,736.88,100.0,Completed
PRJ-00765,2025-09-01,2336.14,1607.08,40.5,On Track
PRJ-00765,2025-10-01,2336.14,1684.92,43.1,On Track
PRJ-00765,2025-11-01,2336.14,1762.75,45.7,On Track
PRJ-00765,2025-12-01,2336.14,1840.59,48.3,On Track
PRJ-00765,2026-01-01,2336.14,1918.43,50.9,Delayed
PRJ-00765,2026-02-01,2336.14,1996.26,53.5,Delayed
PRJ-00765,2026-03-01,3099.83,2074.1,56.1,Delayed
PRJ-00765,2026-04-01,3099.83,2151.94,58.7,Delayed
PRJ-00765,2026-05-01,3099.83,2229.77,61.3,Delayed
PRJ-00765,2026-06-01,3099.83,2307.61,63.9,Delayed
PRJ-00765,2026-07-01,3099.83,2385.44,66.5,Delayed
PRJ-00765,2026-08-01,3099.83,2463.28,69.1,Delayed
PRJ-00766,2025-09-01,979.24,745.47,77.6,On Track
PRJ-00766,2025-10-01,979.24,766.72,79.7,On Track
PRJ-00766,2025-11-01,979.24,787.97,81.7,On Track
PRJ-00766,2025-12-01,979.24,809.22,83.7,On Track
PRJ-00766,2026-01-01,979.24,830.48,85.8,On Track
PRJ-00766,2026-02-01,979.24,851.73,87.8,On Track
PRJ-00766,2026-03-01,979.24,872.98,89.8,On Track
PRJ-00766,2026-04-01,979.24,894.23,91.9,On Track
PRJ-00766,2026-05-01,979.24,915.48,93.9,On Track
PRJ-00766,2026-06-01,979.24,936.74,95.9,On Track
PRJ-00766,2026-07-01,979.24,957.99,98.0,On Track
PRJ-00766,2026-08-01,979.24,979.24,100.0,Completed
PRJ-00767,2025-09-01,442.44,336.69,48.1,On Track
PRJ-00767,2025-10-01,442.44,344.76,49.8,On Track
PRJ-00767,2025-11-01,442.44,352.84,51.5,On Track
PRJ-00767,2025-12-01,442.44,360.91,53.2,On Track
PRJ-00767,2026-01-01,442.44,368.99,54.9,Delayed
PRJ-00767,2026-02-01,442.44,377.06,56.5,Delayed
PRJ-00767,2026-03-01,554.73,385.14,58.2,Delayed
PRJ-00767,2026-04-01,554.73,393.21,59.9,Delayed
PRJ-00767,2026-05-01,554.73,401.29,61.6,Delayed
PRJ-00767,2026-06-01,554.73,409.36,63.3,Delayed
PRJ-00767,2026-07-01,554.73,417.44,65.0,Delayed
PRJ-00767,2026-08-01,554.73,425.51,66.7,Delayed
PRJ-00768,2025-09-01,2796.37,1988.96,70.9,On Track
PRJ-00768,2025-10-01,2796.37,2091.86,73.5,On Track
PRJ-00768,2025-11-01,2796.37,2194.75,76.2,On Track
PRJ-00768,2025-12-01,2796.37,2297.65,78.8,On Track
PRJ-00768,2026-01-01,2796.37,2400.55,81.5,Delayed
PRJ-00768,2026-02-01,2796.37,2503.45,84.1,Delayed
PRJ-00768,2026-03-01,3120.84,2606.35,86.8,Delayed
PRJ-00768,2026-04-01,3120.84,2709.25,89.4,Delayed
PRJ-00768,2026-05-01,3120.84,2812.14,92.1,Delayed
PRJ-00768,2026-06-01,3120.84,2915.04,94.7,Delayed
PRJ-00768,2026-07-01,3120.84,3017.94,97.4,Delayed
PRJ-00768,2026-08-01,3120.84,3120.84,100.0,Completed
PRJ-00769,2025-09-01,894.52,357.49,27.3,On Track
PRJ-00769,2025-10-01,894.52,371.23,30.4,On Track
PRJ-00769,2025-11-01,894.52,384.98,33.5,On Track
PRJ-00769,2025-12-01,894.52,398.72,36.6,On Track
PRJ-00769,2026-01-01,894.52,412.47,39.7,On Track
PRJ-00769,2026-02-01,894.52,426.22,42.7,On Track
PRJ-00769,2026-03-01,894.52,439.96,45.8,On Track
PRJ-00769,2026-04-01,894.52,453.71,48.9,On Track
PRJ-00769,2026-05-01,894.52,467.45,52.0,On Track
PRJ-00769,2026-06-01,894.52,481.2,55.1,On Track
PRJ-00769,2026-07-01,894.52,494.94,58.2,On Track
PRJ-00769,2026-08-01,894.52,508.69,61.3,On Track
PRJ-00770,2025-09-01,207.2,129.7,31.9,On Track
PRJ-00770,2025-10-01,207.2,135.5,34.6,On Track
PRJ-00770,2025-11-01,207.2,141.31,37.2,On Track
PRJ-00770,2025-12-01,207.2,147.12,39.8,On Track
PRJ-00770,2026-01-01,274.05,152.92,42.5,Delayed
PRJ-00770,2026-02-01,274.05,158.73,45.1,Delayed
PRJ-00770,2026-03-01,274.05,164.54,47.7,Delayed
PRJ-00770,2026-04-01,274.05,170.34,50.4,Delayed
PRJ-00770,2026-05-01,274.05,176.15,53.0,Delayed
PRJ-00770,2026-06-01,274.05,181.96,55.6,Delayed
PRJ-00770,2026-07-01,274.05,187.76,58.3,Delayed
PRJ-00770,2026-08-01,274.05,193.57,60.9,Delayed
PRJ-00771,2025-09-01,267.15,245.33,77.3,On Track
PRJ-00771,2025-10-01,267.15,254.39,79.4,On Track
PRJ-00771,2025-11-01,267.15,263.45,81.5,On Track
PRJ-00771,2025-12-01,267.15,272.5,83.5,On Track
PRJ-00771,2026-01-01,267.15,281.56,85.6,Delayed
PRJ-00771,2026-02-01,267.15,290.62,87.6,Delayed
PRJ-00771,2026-03-01,267.15,299.68,89.7,Delayed
PRJ-00771,2026-04-01,267.15,308.73,91.8,Delayed
PRJ-00771,2026-05-01,267.15,317.79,93.8,Delayed
PRJ-00771,2026-06-01,344.96,326.85,95.9,Delayed
PRJ-00771,2026-07-01,344.96,335.9,97.9,Delayed
PRJ-00771,2026-08-01,344.96,344.96,100.0,Completed
PRJ-00772,2025-09-01,2582.91,1492.79,48.7,On Track
PRJ-00772,2025-10-01,2582.91,1564.32,50.1,On Track
PRJ-00772,2025-11-01,2582.91,1635.84,51.5,On Track
PRJ-00772,2025-12-01,2582.91,1707.37,52.9,On Track
PRJ-00772,2026-01-01,2582.91,1778.9,54.3,Delayed
PRJ-00772,2026-02-01,2582.91,1850.43,55.7,Delayed
PRJ-00772,2026-03-01,2582.91,1921.96,57.1,Delayed
PRJ-00772,2026-04-01,2582.91,1993.49,58.5,Delayed
PRJ-00772,2026-05-01,2582.91,2065.02,60.0,Delayed
PRJ-00772,2026-06-01,3026.08,2136.55,61.4,Delayed
PRJ-00772,2026-07-01,3026.08,2208.08,62.8,Delayed
PRJ-00772,2026-08-01,3026.08,2279.61,64.2,Delayed
PRJ-00773,2025-09-01,1111.53,302.09,28.3,On Track
PRJ-00773,2025-10-01,1111.53,319.8,30.1,On Track
PRJ-00773,2025-11-01,1111.53,337.51,32.0,On Track
PRJ-00773,2025-12-01,1111.53,355.22,33.8,On Track
PRJ-00773,2026-01-01,1111.53,372.93,35.6,On Track
PRJ-00773,2026-02-01,1111.53,390.65,37.5,On Track
PRJ-00773,2026-03-01,1111.53,408.36,39.3,On Track
PRJ-00773,2026-04-01,1111.53,426.07,41.2,On Track
PRJ-00773,2026-05-01,1111.53,443.78,43.0,On Track
PRJ-00773,2026-06-01,1111.53,461.49,44.8,On Track
PRJ-00773,2026-07-01,1111.53,479.2,46.7,On Track
PRJ-00773,2026-08-01,1111.53,496.91,48.5,On Track
PRJ-00774,2025-09-01,2832.26,1470.23,35.8,On Track
PRJ-00774,2025-10-01,2832.26,1544.27,38.4,On Track
PRJ-00774,2025-11-01,2832.26,1618.31,40.9,On Track
PRJ-00774,2025-12-01,2832.26,1692.35,43.5,On Track
PRJ-00774,2026-01-01,2832.26,1766.39,46.1,Delayed
PRJ-00774,2026-02-01,3104.19,1840.43,48.6,Delayed
PRJ-00774,2026-03-01,3104.19,1914.47,51.2,Delayed
PRJ-00774,2026-04-01,3104.19,1988.51,53.8,Delayed
PRJ-00774,2026-05-01,3104.19,2062.56,56.3,Delayed
PRJ-00774,2026-06-01,3104.19,2136.6,58.9,Delayed
PRJ-00774,2026-07-01,3104.19,2210.64,61.4,Delayed
PRJ-00774,2026-08-01,3104.19,2284.68,64.0,Delayed
PRJ-00775,2025-09-01,1662.89,1183.3,38.2,On Track
PRJ-00775,2025-10-01,1662.89,1223.44,39.6,On Track
PRJ-00775,2025-11-01,1662.89,1263.58,41.0,On Track
PRJ-00775,2025-12-01,1662.89,1303.72,42.5,On Track
PRJ-00775,2026-01-01,1662.89,1343.86,43.9,Delayed
PRJ-00775,2026-02-01,1662.89,1384.0,45.3,Delayed
PRJ-00775,2026-03-01,2393.27,1424.14,46.7,Delayed
PRJ-00775,2026-04-01,2393.27,1464.28,48.2,Delayed
PRJ-00775,2026-05-01,2393.27,1504.42,49.6,Delayed
PRJ-00775,2026-06-01,2393.27,1544.56,51.0,Delayed
PRJ-00775,2026-07-01,2393.27,1584.7,52.5,Delayed
PRJ-00775,2026-08-01,2393.27,1624.84,53.9,Delayed
PRJ-00776,2025-09-01,1163.73,1085.21,67.6,On Track
PRJ-00776,2025-10-01,1163.73,1113.92,70.6,On Track
PRJ-00776,2025-11-01,1163.73,1142.64,73.5,On Track
PRJ-00776,2025-12-01,1163.73,1171.35,76.5,On Track
PRJ-00776,2026-01-01,1163.73,1200.07,79.4,Delayed
PRJ-00776,2026-02-01,1401.07,1228.78,82.3,Delayed
PRJ-00776,2026-03-01,1401.07,1257.5,85.3,Delayed
PRJ-00776,2026-04-01,1401.07,1286.21,88.2,Delayed
PRJ-00776,2026-05-01,1401.07,1314.93,91.2,Delayed
PRJ-00776,2026-06-01,1401.07,1343.64,94.1,Delayed
PRJ-00776,2026-07-01,1401.07,1372.36,97.1,Delayed
PRJ-00776,2026-08-01,1401.07,1401.07,100.0,Completed
PRJ-00777,2025-09-01,5337.19,1392.16,0.0,On Track
PRJ-00777,2025-10-01,5337.19,1475.97,0.9,On Track
PRJ-00777,2025-11-01,5337.19,1559.78,1.7,On Track
PRJ-00777,2025-12-01,7660.48,1643.59,2.6,On Track
PRJ-00777,2026-01-01,7660.48,1727.4,3.5,Stalled
PRJ-00777,2026-02-01,7660.48,1811.21,4.3,Stalled
PRJ-00777,2026-03-01,7660.48,1895.02,5.2,Stalled
PRJ-00777,2026-04-01,7660.48,1978.83,6.0,Stalled
PRJ-00777,2026-05-01,7660.48,2062.64,6.9,Stalled
PRJ-00777,2026-06-01,7660.48,2146.45,7.8,Stalled
PRJ-00777,2026-07-01,7660.48,2230.26,8.6,Stalled
PRJ-00777,2026-08-01,7660.48,2314.07,9.5,Stalled
PRJ-00778,2025-09-01,1937.33,310.61,0.0,On Track
PRJ-00778,2025-10-01,1937.33,318.37,0.5,On Track
PRJ-00778,2025-11-01,1937.33,326.12,1.0,On Track
PRJ-00778,2025-12-01,1937.33,333.88,1.5,On Track
PRJ-00778,2026-01-01,1937.33,341.64,2.0,Stalled
PRJ-00778,2026-02-01,1937.33,349.39,2.5,Stalled
PRJ-00778,2026-03-01,2439.38,357.15,2.9,Stalled
PRJ-00778,2026-04-01,2439.38,364.9,3.4,Stalled
PRJ-00778,2026-05-01,2439.38,372.66,3.9,Stalled
PRJ-00778,2026-06-01,2439.38,380.42,4.4,Stalled
PRJ-00778,2026-07-01,2439.38,388.17,4.9,Stalled
PRJ-00778,2026-08-01,2439.38,395.93,5.4,Stalled
PRJ-00779,2025-09-01,519.73,127.87,0.0,On Track
PRJ-00779,2025-10-01,519.73,132.43,0.4,On Track
PRJ-00779,2025-11-01,519.73,136.98,0.9,On Track
PRJ-00779,2025-12-01,519.73,141.54,1.3,On Track
PRJ-00779,2026-01-01,519.73,146.1,1.8,Stalled
PRJ-00779,2026-02-01,689.84,150.66,2.2,Stalled
PRJ-00779,2026-03-01,689.84,155.21,2.7,Stalled
PRJ-00779,2026-04-01,689.84,159.77,3.1,Stalled
PRJ-00779,2026-05-01,689.84,164.33,3.6,Stalled
PRJ-00779,2026-06-01,689.84,168.89,4.0,Stalled
PRJ-00779,2026-07-01,689.84,173.44,4.5,Stalled
PRJ-00779,2026-08-01,689.84,178.0,4.9,Stalled
PRJ-00780,2025-09-01,320.69,217.49,84.5,On Track
PRJ-00780,2025-10-01,320.69,226.87,85.9,On Track
PRJ-00780,2025-11-01,320.69,236.25,87.3,On Track
PRJ-00780,2025-12-01,320.69,245.64,88.7,On Track
PRJ-00780,2026-01-01,320.69,255.02,90.1,On Track
PRJ-00780,2026-02-01,320.69,264.4,91.5,On Track
PRJ-00780,2026-03-01,320.69,273.78,92.9,On Track
PRJ-00780,2026-04-01,320.69,283.16,94.4,On Track
PRJ-00780,2026-05-01,320.69,292.54,95.8,On Track
PRJ-00780,2026-06-01,320.69,301.93,97.2,On Track
PRJ-00780,2026-07-01,320.69,311.31,98.6,On Track
PRJ-00780,2026-08-01,320.69,320.69,100.0,Completed
PRJ-00781,2025-09-01,1856.8,375.16,0.0,On Track
PRJ-00781,2025-10-01,1856.8,397.75,0.2,On Track
PRJ-00781,2025-11-01,1856.8,420.34,0.4,On Track
PRJ-00781,2025-12-01,2333.28,442.94,0.5,On Track
PRJ-00781,2026-01-01,2333.28,465.53,0.7,Stalled
PRJ-00781,2026-02-01,2333.28,488.12,0.9,Stalled
PRJ-00781,2026-03-01,2333.28,510.71,1.1,Stalled
PRJ-00781,2026-04-01,2333.28,533.3,1.3,Stalled
PRJ-00781,2026-05-01,2333.28,555.89,1.5,Stalled
PRJ-00781,2026-06-01,2333.28,578.49,1.6,Stalled
PRJ-00781,2026-07-01,2333.28,601.08,1.8,Stalled
PRJ-00781,2026-08-01,2333.28,623.67,2.0,Stalled
PRJ-00782,2025-09-01,381.68,307.65,81.1,On Track
PRJ-00782,2025-10-01,381.68,320.51,82.8,On Track
PRJ-00782,2025-11-01,381.68,333.37,84.5,On Track
PRJ-00782,2025-12-01,381.68,346.24,86.3,On Track
PRJ-00782,2026-01-01,381.68,359.1,88.0,Delayed
PRJ-00782,2026-02-01,449.15,371.97,89.7,Delayed
PRJ-00782,2026-03-01,449.15,384.83,91.4,Delayed
PRJ-00782,2026-04-01,449.15,397.69,93.1,Delayed
PRJ-00782,2026-05-01,449.15,410.56,94.8,Delayed
PRJ-00782,2026-06-01,449.15,423.42,96.6,Delayed
PRJ-00782,2026-07-01,449.15,436.29,98.3,Delayed
PRJ-00782,2026-08-01,449.15,449.15,100.0,Completed
PRJ-00783,2025-09-01,1571.57,484.06,2.1,On Track
PRJ-00783,2025-10-01,1571.57,511.37,4.4,On Track
PRJ-00783,2025-11-01,1571.57,538.68,6.7,On Track
PRJ-00783,2025-12-01,1571.57,565.99,8.9,On Track
PRJ-00783,2026-01-01,1571.57,593.29,11.2,Delayed
PRJ-00783,2026-02-01,1571.57,620.6,13.5,Delayed
PRJ-00783,2026-03-01,1571.57,647.91,15.8,Delayed
PRJ-00783,2026-04-01,2042.77,675.22,18.1,Delayed
PRJ-00783,2026-05-01,2042.77,702.53,20.4,Delayed
PRJ-00783,2026-06-01,2042.77,729.83,22.6,Delayed
PRJ-00783,2026-07-01,2042.77,757.14,24.9,Delayed
PRJ-00783,2026-08-01,2042.77,784.45,27.2,Delayed
PRJ-00784,2025-09-01,696.91,473.13,71.7,On Track
PRJ-00784,2025-10-01,696.91,493.47,74.3,On Track
PRJ-00784,2025-11-01,696.91,513.81,76.8,On Track
PRJ-00784,2025-12-01,696.91,534.16,79.4,On Track
PRJ-00784,2026-01-01,696.91,554.5,82.0,On Track
PRJ-00784,2026-02-01,696.91,574.85,84.6,On Track
PRJ-00784,2026-03-01,696.91,595.19,87.1,On Track
PRJ-00784,2026-04-01,696.91,615.53,89.7,On Track
PRJ-00784,2026-05-01,696.91,635.88,92.3,On Track
PRJ-00784,2026-06-01,696.91,656.22,94.9,On Track
PRJ-00784,2026-07-01,696.91,676.57,97.4,On Track
PRJ-00784,2026-08-01,696.91,696.91,100.0,Completed
PRJ-00785,2025-09-01,339.06,269.62,48.3,On Track
PRJ-00785,2025-10-01,339.06,280.68,50.2,On Track
PRJ-00785,2025-11-01,339.06,291.74,52.0,On Track
PRJ-00785,2025-12-01,339.06,302.8,53.9,On Track
PRJ-00785,2026-01-01,339.06,313.86,55.7,Delayed
PRJ-00785,2026-02-01,339.06,324.92,57.5,Delayed
PRJ-00785,2026-03-01,443.6,335.98,59.4,Delayed
PRJ-00785,2026-04-01,443.6,347.04,61.2,Delayed
PRJ-00785,2026-05-01,443.6,358.1,63.1,Delayed
